Congregate Meals,Home Meals,NFCSP,Preventive Services,Supportive Services,pop60,scenarioId,scenario,State,Year,Total Title III,id
7169496,3691066,2995882,417051,6671840,1125255,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2007,20945335,4
7708885,3892555,3116374,405276,6696182,1176857,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2008,21819272,4
8638621,4377649,3197875,405273,7186334,1207891,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2009,23805752,4
9021043,4537425,3287930,405273,7536954,1242904,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2010,24788625,4
8932970,4488153,3227992,404463,7448464,1292431,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2011,24502042,4
8888476,4483954,3164166,403699,7406195,1343024,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2012,24346490,4
8135056,4296544,3063358,380319,6505240,1395446,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2013,22380517,4
8895789,4537352,3103554,378742,6478530,1453606,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arizona,2014,23393967,4
4163564,1823332,1520865,214532,3500996,529952,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2006,11223289,5
4191517,1874753,1521391,214606,3502207,548069,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2007,11304474,5
4202747,1929289,1510881,211586,3502011,566878,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2008,11356514,5
4215426,2125590,1521777,211585,3510940,567522,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2009,11585318,5
4279096,2152310,1523673,211585,3575124,592581,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2010,11741788,5
4249740,2135178,1518422,211162,3543506,604460,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2011,11658008,5
4203036,2120299,1503924,210763,3502121,611497,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2012,11540143,5
4163564,1995550,1423632,198557,3464888,628778,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2013,11246191,5
4163564,2068715,1408847,197733,3450663,642272,3,Hold Harmless Provision - Reauthorization + 25 millions ,Arkansas,2014,11289522,5
34919214,18372773,15623593,2161730,34578882,5373476,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2006,105656192,6
36870829,18982185,15628998,2162479,34590840,5552435,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2007,108235331,6
38533827,19457424,15360205,2132052,34588911,5744987,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2008,110072419,6
42619031,21597330,15485835,2132032,35454106,5881977,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2009,117288334,6
43625084,21942649,15564926,2132032,36448142,6149653,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2010,119712833,6
43454221,21832514,15356773,2127762,36232873,6336481,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2011,119004143,6
43523886,21956423,15442307,2123744,36265662,6570920,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2012,119312022,6
39623562,20927250,14711105,2000744,34222255,6810757,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2013,111484916,6
43228051,22048734,14702604,1992449,34081746,7089458,3,Hold Harmless Provision - Reauthorization + 25 millions ,California,2014,116053584,6
4151035,2207560,1816354,259740,4154787,682865,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2006,12589476,8
4500322,2316898,1826413,261785,4187942,717314,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2007,13093360,8
4852531,2450256,1812595,256173,4214645,754624,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2008,13586200,8
5487038,2780574,1847782,256172,4564582,792557,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2009,14936148,8
5700029,2867014,1863239,256172,4762294,823655,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2010,15448748,8
5831634,2929963,1902436,255659,4862516,862622,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2011,15782208,8
5863402,2957901,1926424,255177,4885597,901679,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2012,15888501,8
5410449,2857538,1856698,240398,4111937,953274,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2013,14477020,8
5978941,3049595,1878721,239401,4095054,998824,3,Hold Harmless Provision - Reauthorization + 25 millions ,Colorado,2014,15241712,8
5241452,2250669,2036897,264812,4404337,639905,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2006,14198167,9
5276641,2304499,2037602,264904,4405860,651439,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2007,14289506,9
5290778,2319984,1889033,261176,4405614,667161,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2008,14166585,9
5306740,2544147,1867650,261174,4416847,682953,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2009,14396558,9
5278429,2542112,1828019,261174,4414911,716693,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2010,14324645,9
5241452,2533609,1821050,260652,4404337,730425,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2011,14261100,9
5241452,2564007,1874713,260160,4404337,745269,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2012,14344669,9
5241452,2402675,1749484,245092,4358913,761671,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2013,13997616,9
5241452,2498252,1721520,244076,4341017,775540,3,Hold Harmless Provision - Reauthorization + 25 millions ,Connecticut,2014,14046317,9
1919299,906082,777878,106594,1746341,158690,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2006,5456194,10
1983727,936395,779224,106779,1749360,164222,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2007,5555485,10
2039714,962745,762013,105130,1749717,171412,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2008,5619319,10
2158368,1065886,766492,105130,1795942,176627,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2009,5891818,10
2190101,1081558,766267,105130,1830190,180482,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2010,5973246,10
2186289,1079676,764933,104920,1827011,192762,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2011,5962829,10
2181871,1077497,763390,104722,1823319,195095,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2012,5950799,10
2068203,1021362,723620,98657,1728330,206670,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2013,5640172,10
2169045,1071165,720651,98248,1721234,209572,3,Hold Harmless Provision - Reauthorization + 25 millions ,Delaware,2014,5780343,10
1919299,906082,777878,106594,1746341,97668,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2006,5456194,11
1983727,936395,779224,106779,1749360,95839,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2007,5555485,11
2039714,962745,762013,105130,1749717,99856,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2008,5619319,11
2158368,1065886,766492,105130,1795942,101395,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2009,5891818,11
2190101,1081558,766267,105130,1830190,100789,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2010,5973246,11
2186289,1079676,764933,104920,1827011,101536,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2011,5962829,11
2181871,1077497,763390,104722,1823319,104618,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2012,5950799,11
2068203,1021362,723620,98657,1728330,106031,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2013,5640172,11
2169045,1071165,720651,98248,1721234,107162,3,Hold Harmless Provision - Reauthorization + 25 millions ,District of Columbia,2014,5780343,11
25239035,13422360,12179170,1579267,25261848,3968253,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2006,77681680,12
27155334,13980363,12183384,1579814,25270584,4093897,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2007,80169479,12
28526170,14404118,12254399,1557582,25269175,4207904,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2008,82011444,12
31341465,15882387,12409192,1557571,26072475,4262273,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2009,87263090,12
31992629,16091728,12466239,1557571,26729390,4411301,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2010,88837557,12
31468259,15810460,12255674,1554456,26238773,4538152,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2011,87327622,12
31467368,15874292,12070518,1551522,26219739,4695424,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2012,87183439,12
28468480,15035675,11527293,1461664,25001310,4829142,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2013,81494422,12
30962559,15792643,11546017,1455604,24898663,5030334,3,Hold Harmless Provision - Reauthorization + 25 millions ,Florida,2014,84655486,12
7902087,4202405,3312586,494452,7909229,1302053,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2006,23820759,13
8571783,4413005,3331292,498623,7976790,1374819,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2007,24791493,13
9372838,4732758,3407589,487663,8140740,1433263,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2008,26141588,13
10520908,5331504,3474146,487659,8752179,1480912,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2009,28566396,13
10916254,5490683,3507709,487659,9120376,1545945,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2010,29522681,13
11027088,5540292,3567093,486684,9194575,1605660,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2011,29815732,13
10940853,5519314,3547261,485765,9116311,1661496,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2012,29609504,13
10014735,5289299,3418391,457632,7827657,1722429,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2013,27007714,13
10973199,5596948,3455065,455734,7795519,1803128,3,Hold Harmless Provision - Reauthorization + 25 millions ,Georgia,2014,28276465,13
1940597,906082,777878,106594,1746341,243893,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2006,5477492,15
1983727,936395,779224,106779,1749360,252030,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2007,5555485,15
2039714,962745,762013,105130,1749717,259184,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2008,5619319,15
2158368,1065886,766492,105130,1795942,263104,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2009,5891818,15
2190101,1081558,766267,105130,1830190,283387,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2010,5973246,15
2186289,1079676,764933,104920,1827011,290541,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2011,5962829,15
2181871,1077497,763390,104722,1823319,299691,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2012,5950799,15
2068203,1021362,723620,98657,1728330,304708,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2013,5640172,15
2169045,1071165,720651,98248,1721234,316555,3,Hold Harmless Provision - Reauthorization + 25 millions ,Hawaii,2014,5780343,15
1930797,906082,777878,106594,1746341,236145,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2006,5467692,16
1983727,936395,779224,106779,1749360,247215,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2007,5555485,16
2039714,962745,762013,105130,1749717,256277,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2008,5619319,16
2158368,1065886,766492,105130,1795942,266699,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2009,5891818,16
2190101,1081558,766267,105130,1830190,280677,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2010,5973246,16
2186289,1079676,764933,104920,1827011,290333,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2011,5962829,16
2181871,1077497,763390,104722,1823319,306721,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2012,5950799,16
2068203,1021362,723620,98657,1728330,317748,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2013,5640172,16
2169045,1071165,720651,98248,1721234,334722,3,Hold Harmless Provision - Reauthorization + 25 millions ,Idaho,2014,5780343,16
17286541,7248698,6239999,852878,14524890,2075063,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2006,46153006,17
17402597,7425296,6242158,853173,14529913,2130926,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2007,46453137,17
17449222,7546156,6021526,841167,14529103,2172199,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2008,46387174,17
17501863,8286262,6001247,841161,14566145,2237082,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2009,47196678,17
17408492,8336107,5948072,841161,14559760,2277928,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2010,47093592,17
17286541,8295464,5908033,839479,14524890,2358459,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2011,46854407,17
17286541,8216052,5898667,837894,14524890,2411564,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2012,46764044,17
17286541,7751933,5540545,789367,14375088,2470385,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2013,45743474,17
17286541,8082580,5472900,786094,14316068,2534142,3,Hold Harmless Provision - Reauthorization + 25 millions ,Illinois,2014,45944183,17
8105861,3680728,3164168,433072,6927395,1065690,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2006,22311224,18
8160281,3776073,3165263,433222,6929791,1093632,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2007,22464630,18
8182144,3872284,3059811,427125,6929404,1133682,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2008,22470768,18
8436640,4275294,3066134,427123,7018309,1157663,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2009,23223500,18
8592366,4321809,3054571,427123,7178800,1193887,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2010,23574669,18
8593601,4317645,3059403,426268,7165491,1226943,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2011,23562408,18
8532891,4304574,3054144,425464,7109911,1265765,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2012,23426984,18
8105861,4062628,2878077,400823,6855949,1295254,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2013,22303338,18
8320826,4244089,2849523,399161,6827801,1330640,3,Hold Harmless Provision - Reauthorization + 25 millions ,Indiana,2014,22641400,18
5081501,2001426,1834304,235487,4260878,574144,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2006,13413596,19
5115616,2049122,1834939,235569,4262351,580921,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2007,13497597,19
5129322,2074946,1761702,232253,4262114,596294,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2008,13460337,19
5144796,2272276,1760734,232252,4272980,600639,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2009,13683038,19
5117349,2283552,1740403,232252,4271107,629925,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2010,13644663,19
5081501,2243404,1707953,231787,4260878,644081,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2011,13525523,19
5081501,2243949,1723829,231350,4260878,655489,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2012,13541507,19
5081501,2105057,1607487,217951,4216933,669866,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2013,13228929,19
5081501,2193513,1577341,217047,4199620,682528,3,Hold Harmless Provision - Reauthorization + 25 millions ,Iowa,2014,13269022,19
4089903,1651950,1505054,194367,3432908,476582,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2006,10874182,20
4117361,1695709,1505575,194434,3434095,487963,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2007,10947174,20
4128392,1729397,1437583,191698,3433904,500789,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2008,10920974,20
4140847,1901319,1430357,191697,3442659,510722,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2009,11106879,20
4118756,1920469,1418364,191697,3441149,531662,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2010,11090435,20
4089903,1895162,1392604,191313,3432908,539962,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2011,11001890,20
4089903,1895772,1408146,190952,3432908,552730,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2012,11017681,20
4089903,1788240,1320014,179893,3397503,572167,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2013,10775553,20
4089903,1863836,1295632,179147,3383554,589903,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kansas,2014,10812072,20
5570252,2519176,2061344,296405,4741271,740978,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2006,15188448,21
5607649,2595660,2062057,296508,4742911,764843,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2007,15304785,21
5622673,2683097,2052177,292335,4742646,794526,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2008,15392928,21
5880652,2980039,2070600,292333,4892022,808514,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2009,16115646,21
6031641,3033809,2082732,292333,5039351,828376,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2010,16479866,21
5984038,3006534,2069945,291748,4989594,861769,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2011,16341859,21
5937065,2995061,2059860,291198,4946975,877375,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2012,16230159,21
5570252,2830077,1950378,274333,4692372,905504,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2013,15317412,21
5791780,2954133,1935102,273195,4673107,921666,3,Hold Harmless Provision - Reauthorization + 25 millions ,Kentucky,2014,15627317,21
5645998,2548201,2128797,299820,4795898,722289,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2006,15418714,22
5683903,2618847,2129533,299924,4797556,729608,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2007,15529763,22
5699132,2596462,2008472,295703,4797289,767684,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2008,15397058,22
5716325,2824249,1987302,295701,4809520,786621,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2009,15633097,22
5769076,2901744,2008607,295701,4819982,803149,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2010,15795110,22
5802867,2915509,2025081,295110,4838530,835638,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2011,15877097,22
5734142,2892693,1991274,294553,4795898,858380,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2012,15708560,22
5645998,2744355,1887778,277493,4746436,873802,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2013,15302060,22
5645998,2872528,1874587,276343,4726948,904815,3,Hold Harmless Provision - Reauthorization + 25 millions ,Louisiana,2014,15396404,22
1996153,907706,789890,106800,1746341,262269,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2006,5546890,23
2009554,941197,790163,106837,1749360,272068,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2007,5597111,23
2039714,962745,762013,105334,1749717,280870,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2008,5619523,23
2158368,1065886,766492,105333,1795942,289864,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2009,5892021,23
2190101,1081558,766267,105333,1830190,305130,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2010,5973449,23
2186289,1079676,764933,105122,1827011,313929,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2011,5963031,23
2181871,1086279,766439,104924,1823319,319703,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2012,5962832,23
2068203,1028376,723620,98847,1728330,333456,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2013,5647376,23
2169045,1081160,720651,98437,1721234,341152,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maine,2014,5790527,23
5893683,3112229,2576617,366183,5857438,906755,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2006,17806150,24
6259372,3222508,2577508,366310,5859464,938888,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2007,18285162,24
6511918,3288153,2498111,361155,5859137,960910,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2008,18518474,24
7186907,3641988,2508352,361152,5978676,996176,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2009,19677075,24
7342810,3693304,2501853,361152,6134814,1034914,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2010,20033933,24
7375577,3705679,2509470,360430,6149883,1070527,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2011,20101039,24
7342067,3703841,2524149,359750,6117674,1110167,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2012,20047481,24
6666347,3520842,2398426,338915,5797027,1140088,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2013,18721557,24
7244786,3695248,2396329,337509,5773227,1171841,3,Hold Harmless Provision - Reauthorization + 25 millions ,Maryland,2014,19447099,24
9780267,4011142,3672209,471949,8209095,1161333,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2006,26144662,25
9845928,4090789,3673479,472112,8211934,1181810,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2007,26294242,25
9872307,4185641,3448637,465469,8211476,1213380,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2008,26183530,25
9902090,4603113,3412029,465465,8232411,1254796,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2009,26615108,25
9849264,4624607,3353928,465465,8228803,1293667,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2010,26522067,25
9780267,4663308,3356283,464535,8209095,1304385,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2011,26473488,25
9780267,4599080,3349110,463658,8209095,1353759,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2012,26401210,25
9780267,4339413,3135868,436805,8124430,1382154,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2013,25816783,25
9780267,4540013,3099001,434993,8091074,1429054,3,Hold Harmless Provision - Reauthorization + 25 millions ,Massachusetts,2014,25945348,25
12926499,5980491,5157634,703661,11255715,1726673,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2006,36024000,26
13013283,6143237,5159418,703905,11259607,1783958,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2007,36279450,26
13048148,6274551,4931038,693999,11258980,1815177,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2008,36206716,26
13676158,6930437,4936669,693994,11376983,1876583,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2009,37614241,26
13876686,6979729,4878303,693994,11593775,1939467,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2010,38022487,26
13967867,7017815,4908737,692606,11646647,1996985,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2011,38233672,26
13821341,6972430,4947620,691299,11516437,2054208,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2012,37949127,26
12926499,6584877,4652840,651262,11139629,2105203,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2013,35955107,26
13524083,6898042,4618195,648562,11093893,2173764,3,Hold Harmless Provision - Reauthorization + 25 millions ,Michigan,2014,36782775,26
6398439,2922134,2564397,343817,5499667,851910,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2006,17728454,27
6441396,3014574,2565284,343936,5501569,877636,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2007,17866759,27
6458654,3088552,2471420,339096,5501262,906479,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2008,17858984,27
6743129,3417102,2478709,339094,5609504,936208,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2009,18587538,27
6871870,3456429,2461149,339094,5741350,972373,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2010,18869892,27
6936695,3485174,2496717,338416,5783935,1004734,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2011,19040937,27
6894385,3477999,2521552,337777,5744649,1039352,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2012,18976362,27
6398439,3309491,2390107,318214,5442946,1072508,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2013,17859197,27
6834789,3486126,2374116,316895,5420599,1105223,3,Hold Harmless Provision - Reauthorization + 25 millions ,Minnesota,2014,18432525,27
3891114,1691196,1399315,198985,3272711,494756,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2006,10453321,28
3917238,1745540,1399799,199054,3273843,501790,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2007,10535474,28
3927733,1790517,1389875,196253,3273660,514575,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2008,10578038,28
3939582,1957399,1390319,196251,3282007,525392,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2009,10765558,28
3930881,1977164,1388506,196251,3284196,545453,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2010,10776998,28
3897686,1958298,1387772,195859,3272711,558175,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2011,10712326,28
3891114,1954691,1363666,195489,3272711,572479,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2012,10677671,28
3891114,1841271,1286333,184167,3238958,587398,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2013,10441843,28
3891114,1925602,1281036,183404,3225660,599028,3,Hold Harmless Provision - Reauthorization + 25 millions ,Mississippi,2014,10506816,28
8467047,3647365,3155499,429147,7118429,1052540,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2006,22817487,29
8523892,3751775,3156591,429296,7120891,1091857,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2007,22982445,29
8546729,3828941,3053406,423254,7120494,1106070,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2008,22972824,29
8572513,4213292,3053274,423251,7138648,1144847,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2009,23400978,29
8526779,4253437,3035089,423251,7135518,1181165,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2010,23374074,29
8467047,4251524,3040466,422405,7118429,1209180,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2011,23299871,29
8467047,4231795,3049893,421608,7118429,1236910,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2012,23288772,29
8467047,3986638,2877048,397190,7045013,1274632,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2013,22772936,29
8467047,4155738,2850250,395543,7016089,1303066,3,Hold Harmless Provision - Reauthorization + 25 millions ,Missouri,2014,22884667,29
1919299,906082,777878,106594,1746341,180365,3,Hold Harmless Provision - Reauthorization + 25 millions ,Montana,2006,5456194,30
1983727,936395,779224,106779,1749360,181496,3,Hold Harmless Provision - Reauthorization + 25 millions ,Montana,2007,5555485,30
2039714,962745,762013,105130,1749717,191151,3,Hold Harmless Provision - Reauthorization + 25 millions ,Montana,2008,5619319,30
2158368,1065886,766492,105130,1795942,201809,3,Hold Harmless Provision - Reauthorization + 25 millions ,Montana,2009,5891818,30
